"Date","Date_original","TIMESTAMP_DAY","Year","AirT","DATE","RH","VP","VP_long_term","VPD","VPD_VPlongterm","VPD_data.range","precip","NetRad","Eto","Extra_date","Month","DOY","TA_Svgt","Model.P..Richards.growth.model..4P.","Mechanistic.Growth.Model..3P.","Week","DOY_cont","ETo_mm","Ta_1_1_1","RH_1_1_1","ETo_mm_pred.VPD","ETo_mm_pred_AirT","ETo_mm.combined"
1985-04-19,"19-Apr","04/19/1985",1985,11,"04/19/1985",NA,2.1497761046,NA,NA,NA,"Bad",0,NA,NA,"",4,109,NA,NA,NA,16,NA,NA,NA,NA,NA,0.881786575468631,0.881786575468631
1985-04-20,"20-Apr","04/20/1985",1985,7,"04/20/1985",52,1.640543366,NA,0.4803510976,NA,"Bad",0,NA,NA,"",4,110,NA,0.00139136,1.07753993,16,NA,NA,NA,NA,1.10258751523876,0.599595570683348,1.10258751523876
1985-04-21,"21-Apr","04/21/1985",1985,8,"04/21/1985",48,1.7567024442,NA,0.5572260153,NA,"Bad",0,NA,NA,"",4,111,NA,0.0015626,1.2129096,16,NA,NA,NA,NA,1.22335148167562,0.667331838178703,1.22335148167562
1985-04-22,"22-Apr","04/22/1985",1985,7,"04/22/1985",76,1.640543366,NA,0.2401755488,NA,"Bad",9,NA,NA,"",4,112,NA,0.00095715,0.58089214,16,NA,NA,NA,NA,0.6290764829509,0.599595570683348,0.6290764829509
1985-04-23,"23-Apr","04/23/1985",1985,7,"04/23/1985",47,1.640543366,NA,0.5303876702,NA,"Bad",0,NA,NA,"",4,113,NA,0.00150085,1.1668274,17,NA,NA,NA,NA,1.1826653697799,0.599595570683348,1.1826653697799
1985-04-24,"24-Apr","04/24/1985",1985,8,"04/24/1985",50,1.7567024442,NA,0.5357942455,NA,"Bad",0,NA,NA,"",4,114,NA,0.00151311,1.17621038,17,NA,NA,NA,NA,1.19098552273676,0.667331838178703,1.19098552273676
1985-04-25,"25-Apr","04/25/1985",1985,5,"04/25/1985",45,1.4283371052,NA,0.4792070988,NA,"Bad",0,NA,NA,"",4,115,NA,0.00138894,1.07544584,17,NA,NA,NA,NA,1.10068999315884,0.469451769248613,1.10068999315884
1985-04-26,"26-Apr","04/26/1985",1985,5,"04/26/1985",37,1.4283371052,NA,0.5489099495,NA,"Bad",0,NA,NA,"",4,116,NA,0.00154323,1.19876269,17,NA,NA,NA,NA,1.2109083396943,0.469451769248613,1.2109083396943
1985-04-27,"27-Apr","04/27/1985",1985,7,"04/27/1985",41,1.640543366,NA,0.5904315574,NA,"Bad",0,NA,NA,"",4,117,NA,0.00164205,1.26823908,17,NA,NA,NA,NA,1.27161097402099,0.599595570683348,1.27161097402099
1985-04-28,"28-Apr","04/28/1985",1985,8,"04/28/1985",43,1.7567024442,NA,0.6108054398,NA,"Bad",0,NA,NA,"",4,118,NA,0.00169252,1.30128918,17,NA,NA,NA,NA,1.30012529797675,0.667331838178703,1.30012529797675
1985-04-29,"29-Apr","04/29/1985",1985,9,"04/29/1985",40,1.8800411002,NA,0.6880950427,NA,"Bad",0,NA,NA,"",4,119,NA,0.00189639,1.42071914,17,NA,NA,NA,NA,1.40116489627532,0.736908853110436,1.40116489627532
1985-04-30,"30-Apr","04/30/1985",1985,10,"04/30/1985",34,2.0109351169,NA,0.8096024781,NA,"Bad",0,NA,NA,"",4,120,NA,0.00225985,1.59077275,18,NA,NA,NA,NA,1.53939198036253,0.808376638180562,1.53939198036253
1985-05-01,"1-May","05/01/1985",1985,12,"05/01/1985",76,2.2969719843,NA,0.3362766985,NA,"Bad",11.9,NA,NA,"",5,121,NA,0.00111404,0.79402845,18,NA,NA,NA,NA,0.837903140623538,0.957191443373107,0.837903140623538
1985-05-02,"2-May","05/02/1985",1985,14,"05/02/1985",86,2.6181446098,NA,0.2235895497,NA,"Bad",1.64,NA,NA,"",5,122,NA,0.00093213,0.54198959,18,NA,NA,NA,NA,0.590092792767319,1.11420429492243,0.590092792767319
1985-05-03,"3-May","05/03/1985",1985,9,"05/03/1985",86,1.8800411002,NA,0.16055551,NA,"Bad",0.56,NA,NA,"",5,123,NA,0.00084221,0.38811469,18,NA,NA,NA,NA,0.433360866198317,0.736908853110436,0.433360866198317
1985-05-04,"4-May","05/04/1985",1985,11,"05/04/1985",91,2.1497761046,NA,0.1180227081,NA,"Bad",5.28,NA,NA,"",5,124,NA,0.00078594,0.27866841,18,NA,NA,NA,NA,0.319477721470273,0.881786575468631,0.319477721470273
1985-05-05,"5-May","05/05/1985",1985,13,"05/05/1985",95,2.4529474787,NA,0.0748148981,NA,"Bad",7.43,NA,NA,"",5,125,NA,0.00073219,0.16261481,18,NA,NA,NA,NA,0.196598857060208,1.03464545455663,0.196598857060208
1985-05-06,"6-May","05/06/1985",1985,16,"05/06/1985",82,2.9780614119,NA,0.326991143,NA,"Bad",0,NA,NA,"",5,126,NA,0.00109796,0.77431696,18,NA,NA,NA,NA,0.818934666375455,1.27986681431861,0.818934666375455
1985-05-07,"7-May","05/07/1985",1985,12,"05/07/1985",53,2.2969719843,NA,0.6585418679,NA,"Bad",0,NA,NA,"",5,127,NA,0.00181606,1.37613933,19,NA,NA,NA,NA,1.36382115081554,0.957191443373107,1.36382115081554
1985-05-08,"8-May","05/08/1985",1985,7,"05/08/1985",52,1.640543366,NA,0.4803510976,NA,"Bad",0,NA,NA,"",5,128,NA,0.00139136,1.07753993,19,NA,NA,NA,NA,1.10258751523876,0.599595570683348,1.10258751523876
1985-05-09,"9-May","05/09/1985",1985,12,"05/09/1985",48,2.2969719843,NA,0.7285995134,NA,"Bad",0,NA,NA,"",5,129,NA,0.00201148,1.47971725,19,NA,NA,NA,NA,1.4498902371286,0.957191443373107,1.4498902371286
1985-05-10,"10-May","05/10/1985",1985,14,"05/10/1985",58,2.6181446098,NA,0.670768649,NA,"Bad",4.1,NA,NA,"",5,130,NA,0.00184893,1.39474287,19,NA,NA,NA,NA,1.3794594631564,1.11420429492243,1.3794594631564
1985-05-11,"11-May","05/11/1985",1985,12,"05/11/1985",64,2.2969719843,NA,0.5044150478,NA,"Bad",1.64,NA,NA,"",5,131,NA,0.00144312,1.1210385,19,NA,NA,NA,NA,1.14180255282894,0.957191443373107,1.14180255282894
1985-05-12,"12-May","05/12/1985",1985,12,"05/12/1985",40,2.2969719843,NA,0.8406917463,NA,"Bad",0,NA,NA,"",5,132,NA,0.00236196,1.63106374,19,NA,NA,NA,NA,1.57112549388522,0.957191443373107,1.57112549388522
1985-05-13,"13-May","05/13/1985",1985,14,"05/13/1985",45,2.6181446098,NA,0.8783875166,NA,"Bad",0.35,NA,NA,"",5,133,NA,0.00249107,1.67826589,19,NA,NA,NA,NA,1.60778746623484,1.11420429492243,1.60778746623484
1985-05-14,"14-May","05/14/1985",1985,13,"05/14/1985",45,2.4529474787,NA,0.8229638791,NA,"Bad",0,NA,NA,"",5,134,NA,0.00230325,1.60824243,20,NA,NA,NA,NA,1.55320039923696,1.03464545455663,1.55320039923696
1985-05-15,"15-May","05/15/1985",1985,15,"05/15/1985",38,2.7930232056,NA,1.0563213764,NA,"Bad",0,NA,NA,"",5,135,NA,0.0031856,1.87855228,20,NA,NA,NA,NA,1.75687083973256,1.19592516364999,1.75687083973256
1985-05-16,"16-May","05/16/1985",1985,20,"05/16/1985",45,3.8300437291,NA,1.2849796711,NA,"Bad",0,NA,NA,"",5,136,NA,0.00431544,2.08876664,20,NA,NA,NA,NA,1.90106841418693,1.63907310988017,1.90106841418693
1985-05-17,"17-May","05/17/1985",1985,21,"05/17/1985",44,4.0737301197,NA,1.3915862089,NA,"Bad",0,NA,NA,"",5,137,NA,0.00494844,2.17150698,20,NA,NA,NA,NA,1.95400221889213,1.73505739998142,1.95400221889213
1985-05-18,"18-May","05/18/1985",1985,19,"05/18/1985",41,3.599200902,NA,1.2953524046,NA,"Bad",0,NA,NA,"",5,138,NA,0.00437386,2.09721009,20,NA,NA,NA,NA,1.90657422068506,1.54562820489208,1.90657422068506
1985-05-19,"19-May","05/19/1985",1985,14,"05/19/1985",41,2.6181446098,NA,0.9422702451,NA,"Bad",0,NA,NA,"",5,139,NA,0.00272374,1.75430609,20,NA,NA,NA,NA,1.66564886731128,1.11420429492243,1.66564886731128
1985-05-20,"20-May","05/20/1985",1985,10,"05/20/1985",76,2.0109351169,NA,0.2944009011,NA,"Bad",4.64,NA,NA,"",5,140,NA,0.00104311,0.70366731,20,NA,NA,NA,NA,0.750364994189646,0.808376638180562,0.750364994189646
1985-05-21,"21-May","05/21/1985",1985,10,"05/21/1985",50,2.0109351169,NA,0.6133352107,NA,"Bad",0,NA,NA,"",5,141,NA,0.00169888,1.30534613,21,NA,NA,NA,NA,1.30360917774446,0.808376638180562,1.30360917774446
1985-05-22,"22-May","05/22/1985",1985,11,"05/22/1985",NA,2.1497761046,NA,NA,NA,"Bad",4.41,NA,NA,"",5,142,NA,NA,NA,21,NA,NA,NA,NA,NA,0.881786575468631,0.881786575468631
1985-05-23,"23-May","05/23/1985",1985,15,"05/23/1985",76,2.7930232056,NA,0.4088985973,NA,"Bad",1.18,NA,NA,"",5,143,NA,0.0012471,0.94203707,21,NA,NA,NA,NA,0.978013601098853,1.19592516364999,0.978013601098853
1985-05-24,"24-May","05/24/1985",1985,19,"05/24/1985",85,3.599200902,NA,0.3293268825,NA,"Bad",5.45,NA,NA,"",5,144,NA,0.00110199,0.77929254,21,NA,NA,NA,NA,0.823729437361924,1.54562820489208,0.823729437361924
1985-05-25,"25-May","05/25/1985",1985,22,"05/25/1985",85,4.3308592938,NA,0.3962736254,NA,"Bad",3.57,NA,NA,"",5,145,NA,0.00122302,0.91707221,21,NA,NA,NA,NA,0.954671883057247,1.83365008352492,0.954671883057247
1985-05-26,"26-May","05/26/1985",1985,17,"05/26/1985",77,3.1737562134,NA,0.4452779967,NA,"Bad",0.24,NA,NA,"",5,146,NA,0.00131883,1.0122366,21,NA,NA,NA,NA,1.04300233452835,1.36608959714858,1.04300233452835
1985-05-27,"27-May","05/27/1985",1985,13,"05/27/1985",61,2.4529474787,NA,0.5835562052,NA,"Bad",0,NA,NA,"",5,147,NA,0.00162532,1.2569332,21,NA,NA,NA,NA,1.26180274671876,1.03464545455663,1.26180274671876
1985-05-28,"28-May","05/28/1985",1985,15,"05/28/1985",57,2.7930232056,NA,0.7326099868,NA,"Bad",0.88,NA,NA,"",5,148,NA,0.0020232,1.48542987,22,NA,NA,NA,NA,1.45456542025537,1.19592516364999,1.45456542025537
1985-05-29,"29-May","05/29/1985",1985,14,"05/29/1985",NA,2.6181446098,NA,NA,NA,"Bad",10.65,NA,NA,"",5,149,NA,NA,NA,22,NA,NA,NA,NA,NA,1.11420429492243,1.11420429492243
1985-05-30,"30-May","05/30/1985",1985,15,"05/30/1985",78,2.7930232056,NA,0.3748237142,NA,"Bad",4.65,NA,NA,"",5,150,NA,0.00118304,0.87392737,22,NA,NA,NA,NA,0.914051685351905,1.19592516364999,0.914051685351905
1985-05-31,"31-May","05/31/1985",1985,12,"05/31/1985",38,2.2969719843,NA,0.8687148045,NA,"Bad",0,NA,NA,"",5,151,NA,0.00245737,1.66632303,22,NA,NA,NA,NA,1.59856454964027,0.957191443373107,1.59856454964027
1985-06-01,"1-Jun","06/01/1985",1985,12,"06/01/1985",NA,2.2969719843,NA,NA,NA,"Bad",0,NA,NA,"",6,152,NA,NA,NA,22,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-02,"2-Jun","06/02/1985",1985,10,"06/02/1985",NA,2.0109351169,NA,NA,NA,"Bad",0,NA,NA,"",6,153,NA,NA,NA,22,NA,NA,NA,NA,NA,0.808376638180562,0.808376638180562
1985-06-03,"3-Jun","06/03/1985",1985,12,"06/03/1985",NA,2.2969719843,NA,NA,NA,"Bad",0,NA,NA,"",6,154,NA,NA,NA,22,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-04,"4-Jun","06/04/1985",1985,14,"06/04/1985",NA,2.6181446098,NA,NA,NA,"Bad",0.89,NA,NA,"",6,155,NA,NA,NA,23,NA,NA,NA,NA,NA,1.11420429492243,1.11420429492243
1985-06-05,"5-Jun","06/05/1985",1985,14,"06/05/1985",NA,2.6181446098,NA,NA,NA,"Bad",1.74,NA,NA,"",6,156,NA,NA,NA,23,NA,NA,NA,NA,NA,1.11420429492243,1.11420429492243
1985-06-06,"6-Jun","06/06/1985",1985,13,"06/06/1985",NA,2.4529474787,NA,NA,NA,"Bad",0.11,NA,NA,"",6,157,NA,NA,NA,23,NA,NA,NA,NA,NA,1.03464545455663,1.03464545455663
1985-06-07,"7-Jun","06/07/1985",1985,12,"06/07/1985",NA,2.2969719843,NA,NA,NA,"Bad",0,NA,NA,"",6,158,NA,NA,NA,23,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-08,"8-Jun","06/08/1985",1985,13,"06/08/1985",NA,2.4529474787,NA,NA,NA,"Bad",0.24,NA,NA,"",6,159,NA,NA,NA,23,NA,NA,NA,NA,NA,1.03464545455663,1.03464545455663
1985-06-09,"9-Jun","06/09/1985",1985,12,"06/09/1985",NA,2.2969719843,NA,NA,NA,"Bad",11.31,NA,NA,"",6,160,NA,NA,NA,23,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-10,"10-Jun","06/10/1985",1985,10,"06/10/1985",NA,2.0109351169,NA,NA,NA,"Bad",4.01,NA,NA,"",6,161,NA,NA,NA,23,NA,NA,NA,NA,NA,0.808376638180562,0.808376638180562
1985-06-11,"11-Jun","06/11/1985",1985,11,"06/11/1985",NA,2.1497761046,NA,NA,NA,"Bad",0,NA,NA,"",6,162,NA,NA,NA,24,NA,NA,NA,NA,NA,0.881786575468631,0.881786575468631
1985-06-12,"12-Jun","06/12/1985",1985,12,"06/12/1985",NA,2.2969719843,NA,NA,NA,"Bad",0,NA,NA,"",6,163,NA,NA,NA,24,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-13,"13-Jun","06/13/1985",1985,16,"06/13/1985",NA,2.9780614119,NA,NA,NA,"Bad",0.35,NA,NA,"",6,164,NA,NA,NA,24,NA,NA,NA,NA,NA,1.27986681431861,1.27986681431861
1985-06-14,"14-Jun","06/14/1985",1985,18,"06/14/1985",NA,3.3806239602,NA,NA,NA,"Bad",0,NA,NA,"",6,165,NA,NA,NA,24,NA,NA,NA,NA,NA,1.45465550239023,1.45465550239023
1985-06-15,"15-Jun","06/15/1985",1985,15,"06/15/1985",NA,2.7930232056,NA,NA,NA,"Bad",5.4,NA,NA,"",6,166,NA,NA,NA,24,NA,NA,NA,NA,NA,1.19592516364999,1.19592516364999
1985-06-16,"16-Jun","06/16/1985",1985,12,"06/16/1985",NA,2.2969719843,NA,NA,NA,"Bad",2.17,NA,NA,"",6,167,NA,NA,NA,24,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-17,"17-Jun","06/17/1985",1985,14,"06/17/1985",NA,2.6181446098,NA,NA,NA,"Bad",0.35,NA,NA,"",6,168,NA,NA,NA,24,NA,NA,NA,NA,NA,1.11420429492243,1.11420429492243
1985-06-18,"18-Jun","06/18/1985",1985,13,"06/18/1985",NA,2.4529474787,NA,NA,NA,"Bad",0,NA,NA,"",6,169,NA,NA,NA,25,NA,NA,NA,NA,NA,1.03464545455663,1.03464545455663
1985-06-19,"19-Jun","06/19/1985",1985,12,"06/19/1985",NA,2.2969719843,NA,NA,NA,"Bad",0.11,NA,NA,"",6,170,NA,NA,NA,25,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-20,"20-Jun","06/20/1985",1985,13,"06/20/1985",NA,2.4529474787,NA,NA,NA,"Bad",1.74,NA,NA,"",6,171,NA,NA,NA,25,NA,NA,NA,NA,NA,1.03464545455663,1.03464545455663
1985-06-21,"21-Jun","06/21/1985",1985,13,"06/21/1985",NA,2.4529474787,NA,NA,NA,"Bad",0,NA,NA,"",6,172,NA,NA,NA,25,NA,NA,NA,NA,NA,1.03464545455663,1.03464545455663
1985-06-22,"22-Jun","06/22/1985",1985,13,"06/22/1985",NA,2.4529474787,NA,NA,NA,"Bad",0.46,NA,NA,"",6,173,NA,NA,NA,25,NA,NA,NA,NA,NA,1.03464545455663,1.03464545455663
1985-06-23,"23-Jun","06/23/1985",1985,12,"06/23/1985",NA,2.2969719843,NA,NA,NA,"Bad",0,NA,NA,"",6,174,NA,NA,NA,25,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-24,"24-Jun","06/24/1985",1985,12,"06/24/1985",NA,2.2969719843,NA,NA,NA,"Bad",0.46,NA,NA,"",6,175,NA,NA,NA,25,NA,NA,NA,NA,NA,0.957191443373107,0.957191443373107
1985-06-25,"25-Jun","06/25/1985",1985,14,"06/25/1985",NA,2.6181446098,NA,NA,NA,"Bad",1.42,NA,NA,"",6,176,NA,NA,NA,26,NA,NA,NA,NA,NA,1.11420429492243,1.11420429492243
1985-06-26,"26-Jun","06/26/1985",1985,16,"06/26/1985",NA,2.9780614119,NA,NA,NA,"Bad",0,NA,NA,"",6,177,NA,NA,NA,26,NA,NA,NA,NA,NA,1.27986681431861,1.27986681431861
1985-06-27,"27-Jun","06/27/1985",1985,16,"06/27/1985",NA,2.9780614119,NA,NA,NA,"Bad",0,NA,NA,"",6,178,NA,NA,NA,26,NA,NA,NA,NA,NA,1.27986681431861,1.27986681431861
1985-06-28,"28-Jun","06/28/1985",1985,16,"06/28/1985",NA,2.9780614119,NA,NA,NA,"Bad",0,NA,NA,"",6,179,NA,NA,NA,26,NA,NA,NA,NA,NA,1.27986681431861,1.27986681431861
1985-06-29,"29-Jun","06/29/1985",1985,16,"06/29/1985",NA,2.9780614119,NA,NA,NA,"Bad",0,NA,NA,"",6,180,NA,NA,NA,26,NA,NA,NA,NA,NA,1.27986681431861,1.27986681431861
1985-06-30,"30-Jun","06/30/1985",1985,14,"06/30/1985",NA,2.6181446098,NA,NA,NA,"Bad",0,NA,NA,"",6,181,NA,NA,NA,26,NA,NA,NA,NA,NA,1.11420429492243,1.11420429492243
1985-07-01,"1-Jul","07/01/1985",1985,14,"07/01/1985",NA,2.6181446098,NA,NA,NA,"Bad",6.78,NA,NA,"",7,182,NA,NA,NA,26,NA,NA,NA,NA,NA,1.11420429492243,1.11420429492243
1985-07-02,"2-Jul","07/02/1985",1985,13,"07/02/1985",NA,2.4529474787,NA,NA,NA,"Bad",0,NA,NA,"",7,183,NA,NA,NA,27,NA,NA,NA,NA,NA,1.03464545455663,1.03464545455663
1985-07-03,"3-Jul","07/03/1985",1985,14,"07/03/1985",NA,2.6181446098,NA,NA,NA,"Bad",0,NA,NA,"",7,184,NA,NA,NA,27,NA,NA,NA,NA,NA,1.11420429492243,1.11420429492243
1985-07-04,"4-Jul","07/04/1985",1985,11,"07/04/1985",NA,2.1497761046,NA,NA,NA,"Bad",1.85,NA,NA,"",7,185,NA,NA,NA,27,NA,NA,NA,NA,NA,0.881786575468631,0.881786575468631
1985-07-05,"5-Jul","07/05/1985",1985,10,"07/05/1985",NA,2.0109351169,NA,NA,NA,"Bad",0,NA,NA,"",7,186,NA,NA,NA,27,NA,NA,NA,NA,NA,0.808376638180562,0.808376638180562
1985-07-06,"6-Jul","07/06/1985",1985,9,"07/06/1985",NA,1.8800411002,NA,NA,NA,"Bad",0,NA,NA,"",7,187,NA,NA,NA,27,NA,NA,NA,NA,NA,0.736908853110436,0.736908853110436
1985-07-07,"7-Jul","07/07/1985",1985,9,"07/07/1985",NA,1.8800411002,NA,NA,NA,"Bad",0,NA,NA,"",7,188,NA,NA,NA,27,NA,NA,NA,NA,NA,0.736908853110436,0.736908853110436
1985-07-08,"8-Jul","07/08/1985",1985,10,"07/08/1985",NA,2.0109351169,NA,NA,NA,"Bad",0,NA,NA,"",7,189,NA,NA,NA,27,NA,NA,NA,NA,NA,0.808376638180562,0.808376638180562
1985-07-09,"9-Jul","07/09/1985",1985,10,"07/09/1985",NA,2.0109351169,NA,NA,NA,"Bad",0,NA,NA,"",7,190,NA,NA,NA,28,NA,NA,NA,NA,NA,0.808376638180562,0.808376638180562
1985-07-10,"10-Jul","07/10/1985",1985,11,"07/10/1985",NA,2.1497761046,NA,NA,NA,"Bad",0,NA,NA,"",7,191,NA,NA,NA,28,NA,NA,NA,NA,NA,0.881786575468631,0.881786575468631
1985-07-11,"11-Jul","07/11/1985",1985,9,"07/11/1985",NA,1.8800411002,NA,NA,NA,"Bad",0,NA,NA,"",7,192,NA,NA,NA,28,NA,NA,NA,NA,NA,0.736908853110436,0.736908853110436
1985-07-12,"12-Jul","07/12/1985",1985,8,"07/12/1985",NA,1.7567024442,NA,NA,NA,"Bad",0,NA,NA,"",7,193,NA,NA,NA,28,NA,NA,NA,NA,NA,0.667331838178703,0.667331838178703
1985-07-13,"13-Jul","07/13/1985",1985,7,"07/13/1985",NA,1.640543366,NA,NA,NA,"Bad",0.67,NA,NA,"",7,194,NA,NA,NA,28,NA,NA,NA,NA,NA,0.599595570683348,0.599595570683348
1985-07-14,"14-Jul","07/14/1985",1985,8,"07/14/1985",NA,1.7567024442,NA,NA,NA,"Bad",0,NA,NA,"",7,195,NA,NA,NA,28,NA,NA,NA,NA,NA,0.667331838178703,0.667331838178703
1985-07-15,"15-Jul","07/15/1985",1985,8,"07/15/1985",NA,1.7567024442,NA,NA,NA,"Bad",17.16,NA,NA,"",7,196,NA,NA,NA,28,NA,NA,NA,NA,NA,0.667331838178703,0.667331838178703
1985-07-16,"16-Jul","07/16/1985",1985,10,"07/16/1985",NA,2.0109351169,NA,NA,NA,"Bad",8.17,NA,NA,"",7,197,NA,NA,NA,29,NA,NA,NA,NA,NA,0.808376638180562,0.808376638180562
1985-07-17,"17-Jul","07/17/1985",1985,8,"07/17/1985",NA,1.7567024442,NA,NA,NA,"Bad",0,NA,NA,"",7,198,NA,NA,NA,29,NA,NA,NA,NA,NA,0.667331838178703,0.667331838178703
1985-07-18,"18-Jul","07/18/1985",1985,7,"07/18/1985",NA,1.640543366,NA,NA,NA,"Bad",0,NA,NA,"",7,199,NA,NA,NA,29,NA,NA,NA,NA,NA,0.599595570683348,0.599595570683348
1985-07-19,"19-Jul","07/19/1985",1985,8,"07/19/1985",NA,1.7567024442,NA,NA,NA,"Bad",0,NA,NA,"",7,200,NA,NA,NA,29,NA,NA,NA,NA,NA,0.667331838178703,0.667331838178703
1985-07-20,"20-Jul","07/20/1985",1985,9,"07/20/1985",NA,1.8800411002,NA,NA,NA,"Bad",4.95,NA,NA,"",7,201,NA,NA,NA,29,NA,NA,NA,NA,NA,0.736908853110436,0.736908853110436
1985-07-21,"21-Jul","07/21/1985",1985,8,"07/21/1985",NA,1.7567024442,NA,NA,NA,"Bad",0.24,NA,NA,"",7,202,NA,NA,NA,29,NA,NA,NA,NA,NA,0.667331838178703,0.667331838178703
1985-07-22,"22-Jul","07/22/1985",1985,5,"07/22/1985",NA,1.4283371052,NA,NA,NA,"Bad",0.78,NA,NA,"",7,203,NA,NA,NA,29,NA,NA,NA,NA,NA,0.469451769248613,0.469451769248613
1985-07-23,"23-Jul","07/23/1985",1985,6,"07/23/1985",NA,1.5312034351,NA,NA,NA,"Bad",0,NA,NA,"",7,204,NA,NA,NA,30,NA,NA,NA,NA,NA,0.533651351335849,0.533651351335849
1985-07-24,"24-Jul","07/24/1985",1985,6,"07/24/1985",NA,1.5312034351,NA,NA,NA,"Bad",0,NA,NA,"",7,205,NA,NA,NA,30,NA,NA,NA,NA,NA,0.533651351335849,0.533651351335849
1985-07-25,"25-Jul","07/25/1985",1985,5,"07/25/1985",NA,1.4283371052,NA,NA,NA,"Bad",5.59,NA,NA,"",7,206,NA,NA,NA,30,NA,NA,NA,NA,NA,0.469451769248613,0.469451769248613
1985-07-26,"26-Jul","07/26/1985",1985,6,"07/26/1985",NA,1.5312034351,NA,NA,NA,"Bad",0,NA,NA,"",7,207,NA,NA,NA,30,NA,NA,NA,NA,NA,0.533651351335849,0.533651351335849
1985-07-27,"27-Jul","07/27/1985",1985,6,"07/27/1985",NA,1.5312034351,NA,NA,NA,"Bad",0,NA,NA,"",7,208,NA,NA,NA,30,NA,NA,NA,NA,NA,0.533651351335849,0.533651351335849
1985-07-28,"28-Jul","07/28/1985",1985,7,"07/28/1985",NA,1.640543366,NA,NA,NA,"Bad",2.38,NA,NA,"",7,209,NA,NA,NA,30,NA,NA,NA,NA,NA,0.599595570683348,0.599595570683348
1985-07-29,"29-Jul","07/29/1985",1985,4,"07/29/1985",NA,1.3316132548,NA,NA,NA,"Bad",14.8,NA,NA,"",7,210,NA,NA,NA,30,NA,NA,NA,NA,NA,0.406950667848707,0.406950667848707
1985-07-30,"30-Jul","07/30/1985",1985,6,"07/30/1985",NA,1.5312034351,NA,NA,NA,"Bad",3.67,NA,NA,"",7,211,NA,NA,NA,31,NA,NA,NA,NA,NA,0.533651351335849,0.533651351335849
1985-07-31,"31-Jul","07/31/1985",1985,6,"07/31/1985",NA,1.5312034351,NA,NA,NA,"Bad",9.56,NA,NA,"",7,212,NA,NA,NA,31,NA,NA,NA,NA,NA,0.533651351335849,0.533651351335849
1985-08-01,"1-Aug","08/01/1985",1985,7,"08/01/1985",NA,1.640543366,NA,NA,NA,"Bad",7.09,NA,NA,"",8,213,NA,NA,NA,31,NA,NA,NA,NA,NA,0.599595570683348,0.599595570683348
1985-08-02,"2-Aug","08/02/1985",1985,8,"08/02/1985",NA,1.7567024442,NA,NA,NA,"Bad",6.45,NA,NA,"",8,214,NA,NA,NA,31,NA,NA,NA,NA,NA,0.667331838178703,0.667331838178703
1985-08-03,"3-Aug","08/03/1985",1985,7,"08/03/1985",NA,1.640543366,NA,NA,NA,"Bad",0.88,NA,NA,"",8,215,NA,NA,NA,31,NA,NA,NA,NA,NA,0.599595570683348,0.599595570683348
1985-08-04,"4-Aug","08/04/1985",1985,6,"08/04/1985",NA,1.5312034351,NA,NA,NA,"Bad",14.37,NA,NA,"",8,216,NA,NA,NA,31,NA,NA,NA,NA,NA,0.533651351335849,0.533651351335849
1985-08-05,"5-Aug","08/05/1985",1985,5,"08/05/1985",NA,1.4283371052,NA,NA,NA,"Bad",9.98,NA,NA,"",8,217,NA,NA,NA,31,NA,NA,NA,NA,NA,0.469451769248613,0.469451769248613
1985-08-06,"6-Aug","08/06/1985",1985,3,"08/06/1985",NA,1.240714735,NA,NA,NA,"Bad",11.16,NA,NA,"",8,218,NA,NA,NA,32,NA,NA,NA,NA,NA,0.346103111693383,0.346103111693383
1985-08-07,"7-Aug","08/07/1985",1985,5,"08/07/1985",NA,1.4283371052,NA,NA,NA,"Bad",0,NA,NA,"",8,219,NA,NA,NA,32,NA,NA,NA,NA,NA,0.469451769248613,0.469451769248613
1985-08-08,"8-Aug","08/08/1985",1985,4,"08/08/1985",NA,1.3316132548,NA,NA,NA,"Bad",0,NA,NA,"",8,220,NA,NA,NA,32,NA,NA,NA,NA,NA,0.406950667848707,0.406950667848707
1985-08-09,"9-Aug","08/09/1985",1985,4,"08/09/1985",NA,1.3316132548,NA,NA,NA,"Bad",25.51,NA,NA,"",8,221,NA,NA,NA,32,NA,NA,NA,NA,NA,0.406950667848707,0.406950667848707
1985-08-10,"10-Aug","08/10/1985",1985,6,"08/10/1985",NA,1.5312034351,NA,NA,NA,"Bad",1.31,NA,NA,"",8,222,NA,NA,NA,32,NA,NA,NA,NA,NA,0.533651351335849,0.533651351335849
1985-08-11,"11-Aug","08/11/1985",1985,5,"08/11/1985",NA,1.4283371052,NA,NA,NA,"Bad",37.4,NA,NA,"",8,223,NA,NA,NA,32,NA,NA,NA,NA,NA,0.469451769248613,0.469451769248613
